school_id,abbr,school_canonical,source_major_code,raw_major_name,program_variant,year,method,block_group,mark,mark_scale,mark_normalized_30,mark_corrected,at_floor,mark_source_note,source_row_id,source_file,canonical_major_id,canonical_major_name,canonical_major_id,canonical_major_name
302,HUST,Đại học Bách khoa Hà Nội,IT-E7,Công nghệ thông tin (Global ICT),joint,2025,THPT,B03; C01; C02; X02,28.66,30,28.66,False,False,,177874,data/raw/thpt/302_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6,Công nghệ thông tin (Việt - Nhật),joint,2020,THPT,"A00, A01, D28",27.98,30,27.98,False,False,,96425,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6x,Công nghệ thông tin (Việt - Nhật),joint,2020,THPT,A19,24.35,30,24.35,False,False,,96426,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6y,Công nghệ thông tin (Việt - Nhật),joint,2022,THPT,A00;A01,27.25,30,27.25,False,False,,116299,data/raw/thpt/302_2022.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6,Công nghệ thông tin (Việt - Nhật),joint,2025,THPT,A00; A01; D28,27.97,30,27.97,False,False,,177871,data/raw/thpt/302_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6,Công nghệ thông tin (Việt - Nhật),joint,2025,THPT,B03; C01; C02; X02,27.97,30,27.97,False,False,,177872,data/raw/thpt/302_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-EP,Công nghệ thông tin (Việt - Pháp),joint,2020,THPT,"A00, A01, D29",27.24,30,27.24,False,False,,96429,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-Epx,Công nghệ thông tin (Việt - Pháp),joint,2020,THPT,A19,22.88,30,22.88,False,False,,96430,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-EP,Công nghệ thông tin (Việt - Pháp),joint,2025,THPT,A00; A01; D29,27.83,30,27.83,False,False,,177875,data/raw/thpt/302_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-EP,Công nghệ thông tin (Việt - Pháp),joint,2025,THPT,B03; C01; C02; X02,27.83,30,27.83,False,False,,177876,data/raw/thpt/302_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-LTU,Công nghệ thông tin - hợp tác với ĐH La Trobe (Úc),joint,2020,THPT,"A00, A01",26.5,30,26.5,False,False,,96431,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-LTUx,Công nghệ thông tin - hợp tác với ĐH La Trobe (Úc),joint,2020,THPT,A19,22.0,30,22.0,False,False,,96432,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-VUW,Công nghệ thông tin - hợp tác với ĐH Victoria Wellington (NeW Zealand),joint,2020,THPT,"A00, A01",25.55,30,25.55,False,False,,96433,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-VUWx,Công nghệ thông tin - hợp tác với ĐH Victoria Wellington (NeW Zealand),joint,2020,THPT,A19,21.09,30,21.09,False,False,,96434,data/raw/thpt/302_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-LTU,Công nghệ thông tin - ĐH La Trobe (Úc),joint,2019,THPT,"A00, A01, D07",23.25,30,23.25,False,False,,83966,data/raw/thpt/302_2019.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-VUW,Công nghệ thông tin - ĐH Victoria (New Zealand),joint,2019,THPT,"A00, A01, D07",22.0,30,22.0,False,False,,83967,data/raw/thpt/302_2019.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E7,Công nghệ thông tin Global ICT,joint,2019,THPT,"A00, A01",26.0,30,26.0,False,False,,83964,data/raw/thpt/302_2019.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E6,Công nghệ thông tin Việt-Nhật,joint,2019,THPT,"A00, A01",25.7,30,25.7,False,False,,83963,data/raw/thpt/302_2019.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-GINP,Hệ thống thông tin - ĐH Grenoble (Pháp),joint,2019,THPT,"A00, A01, D07, D29",20.0,30,20.0,False,False,,83965,data/raw/thpt/302_2019.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (Chương trình tiên tiến),advanced,2021,THPT,A00;A01,28.04,30,28.04,False,False,,99917,data/raw/thpt/302_2021.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT1,Khoa học Máy tính,base,2021,THPT,A00;A01,28.43,30,28.43,False,False,,99890,data/raw/thpt/302_2021.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học Máy tính - hợp tác với ĐH Troy (Hoa Kỳ),joint,2024,THPT,A00;A01;D01,21.0,30,21.0,False,False,,159898,data/raw/thpt/302_2024.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học Máy tính - ĐH Troy (Hoa Kỳ),joint,2023,THPT,A00;A01;D01,24.96,30,24.96,False,False,,131274,data/raw/thpt/302_2023.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học Máy tính-Troy (Hoa Kỳ),joint,2021,THPT,A00;A01;D01,25.5,30,25.5,False,False,,99929,data/raw/thpt/302_2021.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2020,THPT,"A00, A01",28.65,30,28.65,False,False,,96423,data/raw/thpt/302_2020.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT-E10x,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2020,THPT,A19,25.28,30,25.28,False,False,,96424,data/raw/thpt/302_2020.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2023,THPT,A00;A01,28.8,30,28.8,False,False,,131248,data/raw/thpt/302_2023.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2024,THPT,A00;A01,28.22,30,28.22,False,False,,159871,data/raw/thpt/302_2024.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2025,THPT,A00; A01,29.39,30,29.39,False,False,,177867,data/raw/thpt/302_2025.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),advanced,2025,THPT,B03; C01; C02; X02,29.39,30,29.39,False,False,,177868,data/raw/thpt/302_2025.json,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu,ttnt-va-khoa-hoc-du-lieu,Trí tuệ nhân tạo và Khoa học dữ liệu
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Ký),joint,2020,THPT,"A00, A01, D01",25.0,30,25.0,False,False,,96471,data/raw/thpt/302_2020.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-ITx,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Ký),joint,2020,THPT,A19,19.0,30,19.0,False,False,,96472,data/raw/thpt/302_2020.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-ITy,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Kỳ),joint,2022,THPT,A00;A01;D01,25.15,30,25.15,False,False,,116341,data/raw/thpt/302_2022.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Kỳ),joint,2025,THPT,A00; A01; B03; C01; C02; X02,21.8,30,21.8,False,False,,177922,data/raw/thpt/302_2025.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Kỳ),joint,2025,THPT,D01,21.3,30,21.3,False,False,,177921,data/raw/thpt/302_2025.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học máy tính - ĐH Troy (Hoa Kỳ),joint,2019,THPT,"A00, A01, D01, D07",20.6,30,20.6,False,False,,83987,data/raw/thpt/302_2019.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
302,HUST,Đại học Bách khoa Hà Nội,IT2,Kỹ thuật Máy tính,base,2021,THPT,A00;A01,28.1,30,28.1,False,False,,99891,data/raw/thpt/302_2021.json,ky-thuat-may-tinh,Kỹ thuật máy tính,ky-thuat-may-tinh,Kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,74802021,An toàn thông tin,base,2024,THPT,A00;A01,24.39,30,24.39,False,False,,151641,data/raw/thpt/308_2024.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,74802021,An toàn thông tin,base,2025,THPT,A00; A01; X06; X07,23.43,30,23.43,False,False,,259909,data/raw/thpt/308_2025.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2019,THPT,"A00, A01",20.5,30,20.5,False,False,,85161,data/raw/thpt/308_2019.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2020,THPT,"A00, A01",24.0,30,24.0,False,False,,92583,data/raw/thpt/308_2020.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2021,THPT,A00;A01,25.1,30,25.1,False,False,,108464,data/raw/thpt/308_2021.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2022,THPT,A00;A01,24.7,30,24.7,False,False,,121112,data/raw/thpt/308_2022.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2023,THPT,A00;A01,24.3,30,24.3,False,False,,137171,data/raw/thpt/308_2023.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2024,THPT,A00;A01,24.55,30,24.55,False,False,,151639,data/raw/thpt/308_2024.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,base,2025,THPT,A00; A01; X06; X07,21.85,30,21.85,False,False,,259903,data/raw/thpt/308_2025.json,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính,cong-nghe-ky-thuat-may-tinh,Công nghệ kỹ thuật máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2019,THPT,"A00, A01",22.8,30,22.8,False,False,,85162,data/raw/thpt/308_2019.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2020,THPT,"A00, A01",25.6,30,25.6,False,False,,92584,data/raw/thpt/308_2020.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2021,THPT,A00;A01,26.05,30,26.05,False,False,,108465,data/raw/thpt/308_2021.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2022,THPT,A00;A01,26.15,30,26.15,False,False,,121113,data/raw/thpt/308_2022.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2023,THPT,A00;A01,25.19,30,25.19,False,False,,137172,data/raw/thpt/308_2023.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2024,THPT,A00;A01,25.22,30,25.22,False,False,,151640,data/raw/thpt/308_2024.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480201,Công nghệ thông tin,base,2025,THPT,A00; A01; X06; X07,23.09,30,23.09,False,False,,259906,data/raw/thpt/308_2025.json,cong-nghe-thong-tin,Công nghệ thông tin,cong-nghe-thong-tin,Công nghệ thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2019,THPT,"A00, A01",20.2,30,20.2,False,False,,85160,data/raw/thpt/308_2019.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2020,THPT,"A00, A01",23.5,30,23.5,False,False,,92582,data/raw/thpt/308_2020.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2021,THPT,A00;A01,25.25,30,25.25,False,False,,108463,data/raw/thpt/308_2021.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2022,THPT,A00;A01,25.15,30,25.15,False,False,,121111,data/raw/thpt/308_2022.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2023,THPT,A00;A01,24.31,30,24.31,False,False,,137170,data/raw/thpt/308_2023.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2024,THPT,A00;A01,24.44,30,24.44,False,False,,151638,data/raw/thpt/308_2024.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480104,Hệ thống thông tin,base,2025,THPT,A00; A01; X06; X07,21.1,30,21.1,False,False,,259900,data/raw/thpt/308_2025.json,he-thong-thong-tin,Hệ thống thông tin,he-thong-thong-tin,Hệ thống thông tin
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2019,THPT,"A00, A01",21.15,30,21.15,False,False,,85157,data/raw/thpt/308_2019.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2020,THPT,"A00, A01",24.7,30,24.7,False,False,,92579,data/raw/thpt/308_2020.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2021,THPT,A00;A01,25.65,30,25.65,False,False,,108460,data/raw/thpt/308_2021.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2022,THPT,A00;A01,25.65,30,25.65,False,False,,121108,data/raw/thpt/308_2022.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2023,THPT,A00;A01,25.05,30,25.05,False,False,,137167,data/raw/thpt/308_2023.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2024,THPT,A00;A01,25.32,30,25.32,False,False,,151635,data/raw/thpt/308_2024.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101,Khoa học máy tính,base,2025,THPT,A00; A01; X06; X07,23.72,30,23.72,False,False,,259888,data/raw/thpt/308_2025.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480101TA,Khoa học máy tính (CTĐT bằng tiếng Anh),english,2025,THPT,A00; A01; X06; X07,20.45,30,20.45,False,False,,259891,data/raw/thpt/308_2025.json,khoa-hoc-may-tinh,Khoa học máy tính,khoa-hoc-may-tinh,Khoa học máy tính
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2019,THPT,"A00, A01",21.05,30,21.05,False,False,,85159,data/raw/thpt/308_2019.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2020,THPT,"A00, A01",24.3,30,24.3,False,False,,92581,data/raw/thpt/308_2020.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2021,THPT,A00;A01,25.4,30,25.4,False,False,,108462,data/raw/thpt/308_2021.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2022,THPT,A00;A01,25.35,30,25.35,False,False,,121110,data/raw/thpt/308_2022.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2023,THPT,A00;A01,24.54,30,24.54,False,False,,137169,data/raw/thpt/308_2023.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2024,THPT,A00;A01,24.68,30,24.68,False,False,,151637,data/raw/thpt/308_2024.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,base,2025,THPT,A00; A01; X06; X07,21.75,30,21.75,False,False,,259897,data/raw/thpt/308_2025.json,ky-thuat-phan-mem,Kỹ thuật phần mềm,ky-thuat-phan-mem,Kỹ thuật phần mềm
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2019,THPT,"A00, A01",19.65,30,19.65,False,False,,85158,data/raw/thpt/308_2019.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2020,THPT,"A00, A01",23.1,30,23.1,False,False,,92580,data/raw/thpt/308_2020.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2021,THPT,A00;A01,25.05,30,25.05,False,False,,108461,data/raw/thpt/308_2021.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2022,THPT,A00;A01,24.65,30,24.65,False,False,,121109,data/raw/thpt/308_2022.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2023,THPT,A00;A01,24.17,30,24.17,False,False,,137168,data/raw/thpt/308_2023.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2024,THPT,A00;A01,24.35,30,24.35,False,False,,151636,data/raw/thpt/308_2024.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
308,HaUI,Trường Đại học Công nghiệp Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,base,2025,THPT,A00; A01; X06; X07,21.7,30,21.7,False,False,,259894,data/raw/thpt/308_2025.json,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu,mang-may-tinh,Mạng máy tính và truyền thông dữ liệu
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2019,THPT,"A00, A01",23.35,30,23.35,False,False,,81465,data/raw/thpt/227_2019.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2020,THPT,A00; A01,26.25,30,26.25,False,False,,92621,data/raw/thpt/227_2020.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2021,THPT,A00;A01,26.55,30,26.55,False,False,,99488,data/raw/thpt/227_2021.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2022,THPT,A00;A01,26.7,30,26.7,False,False,,114120,data/raw/thpt/227_2022.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2023,THPT,A00;A01,26.04,30,26.04,False,False,,132708,data/raw/thpt/227_2023.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2024,THPT,A00;A01,25.85,30,25.85,False,False,,150184,data/raw/thpt/227_2024.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
227,PTIT,Học viện Công nghệ Bưu chính Viễn thông,7480202,An toàn thông tin,base,2025,THPT,A00; A01; X06; X26,25.21,30,25.21,False,False,,184731,data/raw/thpt/227_2025.json,an-toan-thong-tin,An toàn thông tin,an-toan-thong-tin,An toàn thông tin
