school_id,abbr,source_code,name_repr,in_cs_group,review,n_name_variants,years_seen,years_seen_max
330,UTC,GHA-12,"Ngành Kỹ thuật nhiệt (gồm 2 chuyên ngành: Kỹ thuật nhiệt lạnh, Điều hòa không khí và thông gió công trình xây dựng)",FALSE,,1,2019,2019
330,UTC,GHA-34,Ngành Kỹ thuật xây dựng (Chương trình chất lượng cao Vật liệu và Công nghệ Xây dựng Việt – Pháp),FALSE,,1,2019,2019
330,UTC,GHA-33,Ngành Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),FALSE,,1,2019,2019
330,UTC,GHA-19,"Ngành Kỹ thuật xây dựng (gồm 4 chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Kỹ thuật hạ tầng đô thị, Vật liệu và công nghệ xây dựng)",FALSE,,1,2019,2019
330,UTC,GHA-21,Ngành Kỹ thuật xây dựng công trình giao thông (Chuyên ngành Cầu đường bộ),FALSE,,1,2019,2019
330,UTC,GHA-32,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Công trình Giao thông đô thị Việt - Nhật),FALSE,,1,2019,2019
330,UTC,GHA-31,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Cầu - Đường bộ Việt – Anh),FALSE,,1,2019,2019
330,UTC,GHA-30,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Cầu - Đường bộ Việt – Pháp),FALSE,,1,2019,2019
330,UTC,GHA-26,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Công trình giao thông đô thị, Công trình giao thông công chính )",FALSE,,1,2019,2019
330,UTC,GHA-23,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Cầu hầm, Đường hầm và metro)",FALSE,,1,2019,2019
330,UTC,GHA-27,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Tự động hóa thiết kế cầu đường, Địa kỹ thuật công trình giao thông, Kỹ thuật GIS và trắc địa công trình)",FALSE,,1,2019,2019
330,UTC,GHA-22,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường bộ, Kỹ thuật giao thông đường bộ)",FALSE,,1,2019,2019
330,UTC,GHA-24,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường sắt, Cầu-Đường sắt, Đường sắt đô thị)",FALSE,,1,2019,2019
330,UTC,GHA-25,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường ô tô - Sân bay, Cầu - Đường ô tô - Sân bay)",FALSE,,1,2019,2019
330,UTC,GHA-20,Ngành Kỹ thuật xây dựng công trình thủy,FALSE,,1,2019,2019
330,UTC,GHA-15,Ngành Kỹ thuật ô tô (chuyên ngành Cơ khí ô tô),FALSE,,1,2019,2019
330,UTC,GHA-18,"Ngành Kỹ thuật điều khiển và tự động hoá (gồm 2 chuyên ngành: Kỹ thuật điều khiển và tự động hóa giao thông, Tự động hóa)",FALSE,,1,2019,2019
330,UTC,GHA-16,"Ngành Kỹ thuật điện (gồm 2 chuyên ngành: Trang bị điện trong công nghiệp và giao thông, Hệ thống điện giao thông và công nghiệp)",FALSE,,1,2019,2019
330,UTC,GHA-17,"Ngành Kỹ thuật điện tử - viễn thông (gồm 3 chuyên ngành: Kỹ thuật điện tử và tin học công nghiệp, Kỹ thuật thông tin và truyền thông, Kỹ thuật viễn thông)",FALSE,,1,2019,2019
330,UTC,GHA-29,Ngành Quản lý xây dựng,FALSE,,1,2019,2019
330,UTC,GHA-01,"Ngành Quản trị kinh doanh (gồm 4 chuyên ngành: Quản trị doanh nghiệp xây dựng, Quản trị doanh nghiệp Bưu chính - Viễn thông, Quản trị kinh doanh giao thông vận tải, Quản trị Logistics)",FALSE,,1,2019,2019
330,UTC,GHA-06,Ngành Toán ứng dụng (chuyên ngành Toán - Tin ứng dụng),FALSE,,1,2019,2019
330,UTC,7220201,Ngôn ngữ Anh,FALSE,,1,2024,2025
330,UTC,7580205-06,"Nhóm chuyên ngành: Công trình giao thông công chính, Công trình giao thông đô thị",FALSE,,1,2020,2020
330,UTC,7580205-03,"Nhóm chuyên ngành: Cầu hầm, Đường hầm và metro",FALSE,,1,2020,2020
330,UTC,7520116-02,"Nhóm chuyên ngành: Kỹ thuật phương tiện đường sắt, Tàu điện-metro, Đầu máy - Toa хе",FALSE,,1,2020,2020
330,UTC,7520116-01,"Nhóm chuyên ngành: Máy xây dựng, Cơ giới hóa xây dựng cầu đường, Cơ khí giao thông công chính",FALSE,,1,2020,2020
330,UTC,7580205-02,"Nhóm chuyên ngành: Đường bộ, Kỹ thuật giao thông đường bộ",FALSE,,1,2020,2020
330,UTC,7580205-04,"Nhóm chuyên ngành: Đường sắt, Cầu- Đường sắt, Đường sắt đô thị",FALSE,,1,2020,2020
330,UTC,7580205-05,"Nhóm chuyên ngành: Đường ô tô và Sân bay, Cầu - Đường ô tô và Sân bay",FALSE,,1,2020,2020
330,UTC,7580205-08,"Nhóm chuyên ngành: Địa kỹ thuật, Kỹ thuật GIS và trắc địa công trình",FALSE,,1,2020,2020
330,UTC,7580302,Quản lý xây dựng,FALSE,,2,2020,2025
330,UTC,7580302 QT,Quản lý xây dựng (Chương trình CLC Quản lý xây dựng Việt - Anh),FALSE,,2,2024,2025
330,UTC,7580302QT,Quản lý xây dựng (Chương trình chất lượng cao Quản lý xây dựng Việt - Anh),FALSE,,2,2022,2023
330,UTC,7580106,Quản lý đô thị và công trình,FALSE,,1,2022,2025
330,UTC,7810103,Quản trị dịch vụ du lịch và lữ hành,FALSE,,3,2020,2025
330,UTC,7340101,Quản trị kinh doanh,FALSE,,2,2020,2025
330,UTC,7340110QT,"Quản trị kinh doanh
(Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh)",FALSE,,1,2022,2022
330,UTC,7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),FALSE,,3,2021,2025
330,UTC,7340101QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),FALSE,,1,2023,2023
330,UTC,7460112,Toán ứng dụng (chuyên ngành toán tin ứng dụng),FALSE,,3,2020,2025
330,UTC,7340201,Tài chính - Ngân hàng,FALSE,,2,2021,2025
